fips,per_capita_health_cost,low_birthweight_percentage,food_environment,physical_exercise_opportunities,teen_births,limited_healthy_access,stis,primarycare_ratio,dentist_ratio,mentalhealth_ratio,otherproviders_ratio,disconnected_youth,unemployment,income_inequality,children_freelunches,single_parent_households,social_associations,water_violations,high_housing_costs,housing_overcrowding,segregation_black_white,segregation_nonwhite_white,homeownership,severe_ownership_cost,smoke_perc,obesity_perc,inactive_perc,drinking_perc,food_insecure_perc,preventable_hospitalization,mammogram_perc,flu_vaccine_perc,violent_crime,air_pollution,drive_alone_perc,long_commute_perc,traffic_volume,party,age_over_18,age_over_65,age_over_85,age_under_5,asian,avg_family_size,bachelors,black,hispanic,household_has_broadband,household_has_computer,household_has_smartphone,households_speak_asian_or_pac_isl,households_speak_limited_english,households_speak_other,households_speak_other_indo_euro_lang,households_speak_spanish,housing_mobile_homes,housing_one_unit_structures,housing_two_unit_structures,hs_grad,mean_household_income,median_age,median_household_income,median_individual_income,median_individual_income_age_25plus,native,other_single_race,pac_isl,per_capita_income,persons_per_household,pop,poverty,poverty_65_and_over,poverty_under_18,two_plus_races,uninsured,uninsured_65_and_older,uninsured_under_19,uninsured_under_6,veterans,white,white_not_hispanic
27171,11067,0.0550060313630881,9.3,0.858163592622294,0.0096011340936916,0.0216832982919006,0.00215212308058919,2238.1,2479.0727273,897.03289474,1947.8428571,0.0432738835891055,0.0297158314808367,3.49838457529964,0.20392655880749,0.191200215285253,9.9042342463101e-4,0,0.0812554681,0.0199411572,55.402690664,22.940440343,0.816661727976972,0.0827974795156885,0.15,0.32,0.2,0.22,0.07,5721,0.45,0.5,76,7.3,0.84,0.49,131,republican,71.9,12.2,1.4,7,1.1,3.22,29.6,1.4,2.9,86.8,83.1,83,1,0.4,0.6,1.3,2.5,18.4,4,81.6,94.9,99782,37,84974,40495,50159,0.3,1.1,0,36260,2.76,134438,4.6,7,4.3,1.9,3.4,0,2.9,5.2,7.1,94.1,92.4
29019,9385,0.0803286480613839,7.1,0.827215602365933,0.0119265190767781,0.0840124420567873,0.0074493327574311,886.92039801,1500.0416667,279.94556765,642.875,0.0203204376709652,0.0227155713903248,4.94139947017448,0.411556454671893,0.288453428547331,0.0011555440873726,0,0.1596912132,0.0121471217,35.304047308,28.383462522,0.552996840916563,0.151876451531782,0.19,0.26,0.23,0.24,0.16,3645,0.5,0.5,362,10.1,0.78,0.16,210,democrat,79.7,11.9,1.3,5.9,4.4,2.95,46.1,9,3.4,83.4,84.2,84.9,3.1,1.9,1.1,2.8,2.8,44.4,4.1,55.6,94.5,75435,31.2,55328,29043,39561,0.3,0.9,0.1,30415,2.39,177651,17.9,5.9,14.5,4,7,0.1,4.1,4.5,6.5,81.2,78.9
29021,11722,0.0826693227091633,7.5,0.82650418717279,0.0407745591939547,0.067986508258876,0.00682647504631449,1562.5438596,1527.0862069,560.57594937,876.94059406,0.0757017947537966,0.0295938972402962,4.32332541567696,0.558428527323248,0.40155993839733695,0.00124628080615281,0,0.1256472738,0.0181518152,49.395685053,35.919482426,0.634691313711414,0.109938680860336,0.22,0.38,0.32,0.18,0.14,5002,0.45,0.53,463,10.2,0.83,0.12,177,republican,77.3,15.8,2,6.4,1.1,3.16,21.1,5.2,6.5,76.1,67.6,75.4,0.8,2.1,0.8,1.1,4.5,37.6,4.2,62.4,88.3,66099,37.8,51916,26406,34257,0.5,1.6,0.5,26347,2.52,88460,17.2,7.8,26,3.9,10.3,0.1,4.5,4.9,9,87.3,83.3
29023,9555,0.109109892978335,6.9,0.685189512548488,0.0503472222222222,0.0792083468523625,0.00440631884873201,1015.8571429,1375.4516129,367.57758621,584.09589041,0.0750750750750751,0.0457880509736857,5.11410154173312,0.737284451528764,0.435280759702725,0.00100782824731636,0,0.1177547285,0.0162503762,55.00375038,42.500405582,0.63734181084551,0.123128119800333,0.22,0.38,0.4,0.17,0.17,7084,0.32,0.22,503,10.8,0.81,0.14,60,republican,76.5,18.5,2.1,6.2,0.8,3.07,13.3,5.5,2.1,72.5,63.2,72.2,0.4,0.5,0.1,1.2,2.3,36.3,13,63.7,83,53954,41.3,39915,21207,26769,0.6,0.2,0.1,21652,2.54,42656,23.7,13.7,35.7,2.5,11.9,0.1,3.9,0.4,10,90.4,88.6
29031,8495,0.0859912445278299,7.3,0.758847160187118,0.0201740128119323,0.0751270379800196,0.00490014201455969,1070.6986301,1334.7966102,361.25229358,550.72027972,0.061206708778044,0.0275444911017796,4.55120077738189,0.469504629187745,0.315388337769175,0.00135617507452566,0,0.1165811966,0.0169292658,47.120222742,40.770898202,0.655145406252128,0.123290598290598,0.18,0.32,0.29,0.19,0.15,4313,0.46,0.48,362,11.3,0.82,0.17,79,republican,78.6,16.2,2.5,5.8,1.7,3.07,31.5,7.4,2.3,83.6,75.7,80,1.3,0.5,0.6,0.9,1.6,35,6.5,65,91,72374,36.5,53732,26761,37013,0.1,0.4,0,28267,2.54,78491,16.4,7.5,18.9,2.6,7.9,0,3,1.5,8.2,87.8,85.9
29037,10873,0.0707748627211715,7.9,0.692605400188987,0.0206662423085084,0.0896163714238324,0.00352859511781266,4321.8333333,2559.8536585,1264.5060241,2440.7906977,0.0628352490421456,0.0305225609531865,3.73075836967776,0.38304327913899694,0.252729608220938,9.5445605645752e-4,0,0.0947229551,0.0181364174,46.793573478,31.119189623,0.761890274819998,0.0905853205326727,0.17,0.37,0.26,0.2,0.11,5183,0.45,0.47,185,9.9,0.85,0.49,48,republican,75.7,16.5,2,5.9,0.8,2.98,26.3,4.1,4.4,84.2,80.1,82.8,0.5,0.5,0.2,1,2.5,23.5,4.3,76.5,92.4,84848,39.8,69433,34558,43214,0.6,0.7,0.1,32868,2.58,103597,9,6.7,13.3,2.5,7.3,0.1,4.4,5.2,10.4,91.2,88
29043,8718,0.0607042253521127,8,0.673464906615691,0.0191666225446074,0.0710801151972308,0.00303165090364266,2248.2105263,3221.5925926,915.61052632,2174.575,0.0343228200371058,0.0257685870836104,3.66490582534883,0.346039539992247,0.246065474244618,8.8959640415769e-4,0,0.0824396783,0.0189400233,77.98611369,29.996944285,0.741711419107953,0.0861949300988201,0.19,0.31,0.25,0.19,0.11,3775,0.46,0.51,164,9.9,0.85,0.4,65,republican,74.5,15.2,1.5,6.3,0.6,3.15,28.6,0.8,2.9,82.7,78.3,82.9,0.6,0.7,0.2,1.4,2.6,25.8,4.9,74.2,92,74065,37.9,60645,30295,36824,0.5,0.4,0,28216,2.69,85658,10,7.9,11.9,2.4,8.3,0,4.2,3,10.1,95.3,93.3
29051,9690,0.0846321695760599,7.5,0.775220423739966,0.0221985437755283,0.0835532932227925,0.00671377170568911,1420.5185185,1567.2653061,529.62758621,1081.6338028,0.0564063297600817,0.0250071934918517,3.8863527061522,0.486134220743206,0.322188097583589,0.00237263388434062,0,0.084786324800000007,0.012137559,41.175303536,38.947198154,0.675451275673132,0.080505540166205,0.18,0.36,0.21,0.2,0.13,3386,0.55,0.58,257,10,0.87,0.15,179,republican,77.5,16,1.8,6,1.6,3,33.3,11.7,2.8,71.3,75.5,79,0.9,0.7,0.6,1.9,2.4,33.7,2,66.3,92.3,75636,38.6,60066,33462,38999,0.4,0.2,0,30422,2.38,76723,10.3,6.4,14.3,2.1,8.2,0.4,4.5,3.6,8.7,84,81.6
29069,10400,0.117865585950692,6.2,0.682001689982161,0.0609914727561786,0.107863348624542,0.00444901889172947,2316.8461538,3677.875,498.69491525,1050.8214286,0.137387387387387,0.0550322260783342,5.18784244039686,0.837132956410724,0.43468118195956496,0.00159367840897772,0,0.1342389133,0.0231861199,48.872315078,36.746279892,0.628953086022371,0.138312586445367,0.26,0.41,0.44,0.15,0.19,7491,0.37,0.37,502,11.3,0.81,0.28,59,republican,74.4,17.8,1.8,6.9,0.6,2.98,13.8,10.2,6.6,73.9,59.2,68.2,0.3,1.4,0,1.3,7,38,9.6,62,76.3,52761,40,36380,21034,28998,0.2,2.3,0,21801,2.37,30027,25.7,14,35.9,2.1,15.6,0.6,7.6,5.4,7.9,84.6,80.4
29071,11188,0.0782122905027933,8.2,0.747103219958223,0.0265235971757711,0.0390602702222835,0.00320332913964967,1497.5362319,2253.6956522,842.84552846,1645.5555556,0.050199203187251,0.0306768412798592,3.89889992767691,0.463917525773196,0.297427448992523,0.00145165973095906,0,0.1005390498,0.0162955591,55.12489921,22.799596884,0.73359489946052,0.0952273637820513,0.19,0.33,0.33,0.2,0.12,4090,0.48,0.52,195,10.7,0.85,0.42,120,republican,76.9,16.9,1.8,6,0.5,2.98,20.9,0.7,1.7,80.4,75.1,77.7,0.2,0.2,0.1,1.2,1.4,25.5,8.7,74.5,88.4,75479,40.7,57214,30619,38799,0.2,0.6,0,30278,2.5,103191,10.5,7.3,17,2,8,0,5.2,5.6,9.3,96,95
29077,9314,0.0731358529111338,7.3,0.83173555641158,0.0248287161155794,0.0655876525035069,0.00697020410275875,1020.4401408,1357.7813953,280.9653513,583.846,0.0552382148013307,0.0255013400492923,4.55293283355283,0.505877674776947,0.309526616257726,0.00120770863166612,0,0.1361234231,0.0133876112,45.007556661,31.640902721,0.574393981610477,0.145986144205412,0.2,0.33,0.24,0.19,0.15,4439,0.46,0.52,770,10.1,0.83,0.17,300,republican,79.1,16.1,2.1,6,2,2.82,30.5,3.3,3.7,76.5,76.5,78.4,1.7,0.9,0.3,1.5,2.8,44,3.4,56,91.8,63877,36,46086,26445,35587,0.5,1.1,0.1,27525,2.22,289756,16.4,9.3,17.6,3.1,10.7,0.5,7.8,7.6,7.6,89.9,87.5
29095,11771,0.0895225363452687,7,0.915088154408907,0.0338123238579033,0.0726770836228303,0.00837894104264589,1303.9085821,1148.0442623,421.87168675,739.50052798,0.0761345206401665,0.0373348460398848,4.7238043330154,0.59960933951122,0.426206151125086,0.00113464826619163,0,0.1471576204,0.0157483159,60.204803713,52.332642006,0.584540054413008,0.139169931466586,0.2,0.32,0.23,0.21,0.16,5302,0.43,0.48,941,10.4,0.83,0.33,370,republican,76.3,14.6,1.8,6.7,1.8,3.11,31.6,23.3,9,81.4,74.7,79.7,1.5,1.9,1,1.6,5.7,41.8,1,58.2,90.6,74788,36.8,55134,31562,39821,0.4,3.9,0.3,31480,2.39,696216,14.7,8.7,22.2,3.3,11.2,0.6,6.8,5.9,7.7,67,62.2
29097,10146,0.0697794624396968,7.3,0.745460120609179,0.0422393563526651,0.106058662209124,0.00583112205428517,1652.8425926,1699.0985915,424.77464789,697.31791908,0.0574079899339415,0.0274618536309692,4.16717325227964,0.555010478186321,0.326152186372678,0.00132260828335427,0,0.1135987648,0.0206647715,42.142938241,20.673813053,0.64808554826451,0.106968577552789,0.19,0.39,0.27,0.19,0.13,4211,0.46,0.49,416,10,0.83,0.15,110,republican,74.9,15.2,1.7,6.8,1.1,3.12,23.6,1.9,8,77.7,69.1,79,0.9,1.4,0.4,0.8,5,36.4,6.4,63.6,86.7,62468,36.2,48357,25861,33095,1.5,1.5,0.1,24484,2.57,119920,17.1,9.1,25.1,3.5,13.1,0.9,6.5,6.8,7.8,90.4,84.2
29099,11244,0.0765788165091994,7.9,0.675055890057742,0.021739590162201,0.0835508541143769,0.00296233412269336,4144.6296296,2639.3764706,1187.021164,2465.3516484,0.0432759422987436,0.0311531841652324,3.59969946426238,0.366125937554509,0.297023444682807,7.3723247397346e-4,0,0.0939354997,0.0155509659,66.611883873,30.900899763,0.796523408339554,0.0902784515377899,0.19,0.33,0.23,0.2,0.11,5393,0.43,0.52,192,11.3,0.87,0.56,188,republican,76.6,14.5,1.3,5.9,0.8,3.03,20.4,0.9,2,85.4,78.9,81.9,0.6,0.3,0.2,1.5,1.6,20.6,9.9,79.4,89.1,78083,39.2,65454,32137,40764,0.3,0.1,0,29999,2.63,223951,9.6,6.9,12.5,1.8,8.1,0.3,3.5,1.7,9.1,96.1,94.4
29109,9374,0.0704945992040932,7.9,0.532018429362738,0.0398595855509002,0.0481222665217166,0.00353853359005048,1830.1904762,2397.4375,767.18,1420.7037037,0.157999009410599,0.0304972375690608,4.1166780721478196,0.604202401372213,0.291388657214345,0.00145704324296196,0,0.0971110338,0.0295025729,71.757241016,13.061844499,0.718981101068201,0.0967648338894531,0.21,0.33,0.28,0.17,0.13,4553,0.4,0.38,448,9.7,0.79,0.31,55,republican,74.6,17.8,2.6,6.7,0,3.05,16,0.5,7.5,77.1,64.4,75,0.1,1.5,0,1.7,5.5,28.2,10.2,71.8,84.7,58968,39.4,44742,23967,30652,0.8,1.6,0.2,22957,2.54,38204,16.8,12,27.7,2,13.5,0,8.6,7.7,10.2,94.8,89.1
29113,11551,0.0754098360655738,8.3,0.352357036867937,0.0255894858909934,0.0251106460316554,0.00293683142587615,14045.75,7210.75,1373.4761905,2218.6923077,0.063258785942492,0.0330324843789966,4.17645235050188,0.38947016918967103,0.308487137461697,6.585621985298e-4,0,0.1175496689,0.0205267445,35.087501583,11.039267533,0.782794321699221,0.126162822700501,0.21,0.37,0.27,0.21,0.12,5291,0.39,0.43,285,10.9,0.86,0.56,43,republican,74.5,13.3,1.7,6.7,0.3,3.32,16.8,1.9,2.5,80.7,77.5,78.4,0.4,0.5,0,0.9,1.4,21.5,14.9,78.5,89.5,74375,37.1,64196,31168,40510,0.3,0.4,0,26848,2.89,56477,11,10.2,13.8,2.1,7.8,0.4,5.4,4.6,8.7,94.9,93
29145,9272,0.0702174346698584,8,0.541934817771965,0.0360142241053189,0.0533820082647899,0.0042031223194373,1652.8425926,4855.5,3237,3427.4117647,0.077140169332079,0.0301483548766157,3.8559701492537295,0.569465816663003,0.244804684710419,0.00116658088866015,0,0.0916990624,0.0172531215,54.759113271,22.441868441,0.707921681336447,0.0985258795271511,0.2,0.29,0.28,0.18,0.12,4370,0.4,0.4,255,10,0.81,0.26,86,republican,76,17.7,2,6.2,1.4,3.09,20,0.9,5.3,75,68.5,74.9,0.9,1.2,0.3,1.5,3.6,28.5,13.8,71.5,87.1,72789,39.9,50813,26793,32451,2.4,0.5,1,28353,2.57,58180,13.5,7.8,18.3,3.3,12.6,0.1,8.7,10.4,9.8,90.3,86.1
29159,9152,0.0681649790071623,7.6,0.674936612876472,0.0396448482345654,0.0648576612923864,0.00498143709760797,1934.4545455,1933.7272727,802.67924528,1575.6296296,0.0643607705779335,0.0413689901525391,4.02574881765633,0.631934463926416,0.336564559906941,0.00105738051600169,0,0.1075133606,0.027803811300000002,59.096412367,39.098384135,0.669493122291313,0.097176241480039,0.22,0.37,0.28,0.17,0.14,6278,0.41,0.47,361,9.5,0.84,0.18,143,republican,75.2,16.4,2.4,6.9,0.7,3.16,18,3.5,8.7,76.8,73.2,73.1,0.6,1.6,0,3.9,5.4,31.2,5.1,68.8,86.5,60159,37.8,46157,24493,30867,0.1,2.1,0,23576,2.58,42355,16.4,11.1,19.8,2.2,14,1.4,9.3,8.9,9.4,91.4,84.9
29165,10265,0.0629259980525803,8.1,0.859071673271982,0.0138545505434529,0.0650560783211303,0.00374554043503612,1233.9878049,1688.2786885,953.56481481,1839.0178571,0.0342394687694542,0.025634816301114,3.8902757290366496,0.247326744118837,0.276326619016678,9.6850385919139e-4,0,0.1059717409,0.0128647215,36.375245144,28.746181524,0.658353404293891,0.0965828191741813,0.18,0.3,0.24,0.2,0.11,4283,0.49,0.54,134,10.2,0.84,0.33,292,republican,76.2,14.3,1.5,6.1,2.7,3.1,43.1,6.8,6,90,85.4,87.8,2.1,1.6,1.6,2.5,3.5,34.1,0.4,65.9,95.8,101450,38.2,80393,39879,49337,0.3,0.8,0.5,40567,2.54,100682,6.2,4.5,7.8,3.6,5.8,0.4,4.4,3.6,9.1,85.3,81
29201,9689,0.0960045990227077,6.6,0.660253629659871,0.0492705400563092,0.115817148580031,0.0046444046599725,2028.4736842,1672.0869565,651.83050847,894.37209302,0.0727075420510038,0.0341709546885148,4.90131270511017,0.65979839905129,0.40124945199473905,0.00140110531641628,0,0.1075446724,0.0304618408,66.22812069,60.092277261,0.66923774954628,0.118081180811808,0.22,0.36,0.35,0.17,0.16,5991,0.4,0.41,936,11.5,0.82,0.21,53,republican,76.2,17.8,2.2,6.4,0.4,2.97,16.3,11.6,2.3,77.2,64,70.9,0.2,0.2,0.1,1.1,2,33.3,11.2,66.7,85,61674,40,44139,22709,31662,0.4,0.5,0,24921,2.5,38633,19.8,9.7,30.5,1.8,11,0.3,1.7,3,9.3,85.2,83.2
29183,10853,0.0688849784034555,8.5,0.906936488342095,0.0103008297574468,0.0541359991289513,0.00300881912698734,2286.150289,1728.0606061,659.80495868,2016.0707071,0.0292678054140446,0.0253979553677229,3.57505199614468,0.211707670542769,0.229375101620508,6.4980379465188e-4,0,0.080840251900000007,0.0064337255,32.71474314,25.027752218,0.803896489978775,0.0761341554952263,0.16,0.3,0.23,0.21,0.09,3951,0.46,0.55,126,11.7,0.86,0.38,262,republican,76.4,14.7,1.6,6,2.6,3.13,38.9,4.4,3.3,89.6,88.1,85.2,1.6,0.7,0.3,2.5,2.9,19.4,2.7,80.6,94.8,102661,38.6,84978,39314,49971,0.2,0.6,0,38943,2.64,394290,5.2,4,6.9,2.6,4.5,0.2,2.8,1.9,8,89.6,87.1
29187,10588,0.0850178359096314,7.6,0.629813797640723,0.038143016403886,0.0513092909270338,0.00356794842965295,1389.6875,2899.6521739,387.74418605,1130.3728814,0.103072983354673,0.0365605191669182,4.38082136961633,0.588191400055965,0.321598614918482,0.0013192414361742,0,0.1193054137,0.0214054927,50.289283905,29.818817113,0.682657567242072,0.103918157720345,0.22,0.39,0.32,0.18,0.14,4041,0.36,0.45,294,10.3,0.84,0.25,87,republican,79,16.2,1.7,5.4,0.5,2.9,14.3,4.4,1.6,79.4,69.1,75.4,0.6,0.3,0,0.6,1.1,31.5,10.4,68.5,84.8,58714,39.4,46466,23815,30888,0.4,0.2,0,22578,2.39,66643,15.5,8,19.1,1.5,9,0.4,2.2,0.6,8.4,92.9,91.8
29189,11197,0.0934618816298206,7.6,0.940908189966705,0.0162354225774405,0.0600016337398919,0.00618123737115316,816.98852459,1161.9405594,347.73107778,1008.033367,0.0475827568687224,0.0300899785765294,4.57647623290723,0.454175124041498,0.337936882634703,0.00101833402559981,0,0.1222806929,0.011015272,71.7354352,59.043422062,0.689808126438804,0.12182195603521,0.16,0.28,0.22,0.19,0.14,4658,0.48,0.54,344,12.1,0.83,0.33,578,democrat,77.9,17.7,2.7,5.9,4.3,3.03,43.6,24.2,2.9,86.7,80.5,81.4,2.8,1.7,1,3.9,2.4,31.4,0.2,68.6,93.5,100230,40.3,67420,35387,45277,0.2,0.9,0,41426,2.41,996919,9.7,6.5,13.8,2.5,6.1,0.4,3.1,2.1,7.2,67.9,66
29510,13277,0.12558945241074,6,0.97937950603519,0.0373967945604663,0.0332893681027517,0.0130546357079442,1134.6544118,1760.6860465,274.55847688,423.54965035,0.0901759530791789,0.0382488059448978,6.00679311272532,0.929939856241749,0.609147402435993,0.00138355161263147,0,0.2031923501,0.0191271456,63.927828929,59.063770716,0.433733224164323,0.203085441866663,0.25,0.34,0.26,0.2,0.23,5885,0.37,0.41,1820,11.5,0.72,0.28,871,democrat,80.6,13.1,1.6,6.4,3.4,3.07,36.3,46.4,4,74.4,66.9,76.4,2.4,2.3,1.5,2.9,3.3,56.3,0.4,43.7,87.8,64089,35.8,43896,28186,37398,0.3,1,0.1,30542,2.1,308174,21.8,15.5,33.8,2.4,10.8,1.2,5,3.4,6.5,46.5,43.6
29213,9406,0.0822998872604284,6.4,0.724315432994678,0.0328813834537631,0.15663205920658,0.00321560834612953,1287.3255814,3490.75,1269.3636364,1074.0769231,0.0561797752808989,0.051997912628597,4.10039126853377,0.639510446285079,0.366077616077616,0.00137295637250474,0,0.1212894249,0.0215893431,65.66771667,26.318247845,0.598855405526245,0.127828264094955,0.21,0.29,0.31,0.17,0.16,3562,0.38,0.39,347,9.8,0.75,0.23,74,republican,78.8,21.3,2.4,5.6,1,2.84,19.9,1.5,5.9,80.3,76.2,76.2,1.2,1,0.1,1.4,4,38.3,14.8,61.7,88.9,58053,42.2,46031,23883,27349,1,2.6,0,23776,2.4,55114,14.7,10.5,19.9,2.2,15.8,0.2,10,6.8,10.1,91.7,88.8
29225,9415,0.0581187866428754,7.8,0.554030164079333,0.0393746381007528,0.0372142893348434,0.00274149747833958,3866.5,4345.4444444,1700.3913043,1504.1923077,0.171727748691099,0.0310357058406243,4.0405343789896,0.516204607575166,0.215255396034769,8.2762188025345e-4,0,0.0899308224,0.0411585366,47.592651905,19.197096977,0.742960877296977,0.080561489166921,0.22,0.28,0.25,0.18,0.14,3923,0.37,0.44,181,9.6,0.8,0.5,58,republican,73,15.5,1.7,7.4,0.4,3.22,16.8,1,2.1,69.8,63.7,73.1,0.5,0.2,0.5,2.7,1.6,25,10.6,75,86.1,64106,36.7,50560,26009,32755,0.5,0.5,0.2,22961,2.78,38655,17.8,10.8,26.5,1.8,13.8,0.5,12.2,8.6,9.1,95.5,94.1
28001,12391,0.132409545804465,4.9,0.690776233086664,0.049797434166104,0.133367791503855,0.00845079508434668,1069.0689655,2228,1039.7333333,799.79487179,0.167682926829268,0.0621317621853241,6.23801931914096,1,0.663576963987236,0.00141921749508112,0,0.1164072921,0.0237375917,42.920266129,42.812447959000004,0.617405872498016,0.171486761710794,0.22,0.35,0.32,0.12,0.25,6949,0.44,0.45,304,9,0.88,0.15,150,democrat,79.2,18.3,2,6.1,0.6,3.47,17.4,56.3,5.8,73.2,60.9,68.2,0.2,1.5,0.1,0.5,2.2,37.6,11.4,62.4,77.9,46879,41.4,29936,19463,26709,0.3,0.8,0,18386,2.56,31266,31.5,17.8,50.1,1.1,15.1,0.2,5,6.5,6,40.9,36.2
28033,10803,0.0862360500507271,7.6,0.703929253590653,0.0250937014352317,0.0888057713516732,0.00518039059921343,2930.3442623,2757.5909091,1189.5490196,1444.452381,0.0674752141688324,0.0376083574127584,3.68087561296112,0.530728722308847,0.31380835596041,8.2796739598659e-4,0,0.0987345987,0.0216260834,31.066225991,31.001880183,0.736863301008409,0.103209162462823,0.15,0.35,0.29,0.16,0.13,4576,0.36,0.53,161,10.3,0.88,0.39,171,republican,74.1,12.6,1.1,6.1,1.4,3.33,25,27.3,4.9,86.4,77.5,84.8,0.8,0.9,0.4,0.7,3.9,26,4.3,74,90.4,82873,36.8,67038,32369,41671,0.2,2.1,0,30195,2.83,178975,9.2,6.9,12.1,2.2,8,0.4,4.2,3.4,8,66.7,64.3
28035,11354,0.12205421604686,6.2,0.747097445752262,0.0304256803907886,0.0711585910347773,0.00971233983914351,1572.3125,2886,268.94623656,342.63013699,0.0377436748237246,0.0442496223676806,5.30195267037372,0.787068809824815,0.47487598482637905,0.00139126286918154,0,0.1783114993,0.028372591,55.532806798,53.553265215,0.546748475011594,0.16539039039039,0.19,0.31,0.29,0.15,0.21,6054,0.45,0.49,196,10.2,0.81,0.19,164,republican,76.8,13.3,1.8,6.7,0.8,3.25,27.8,37.2,2.9,75.1,66.6,78,1.2,0.8,0.1,0.7,2.5,45.5,10.1,54.5,87.4,56900,32.5,39840,20502,30301,0.2,0.3,0,22534,2.55,75224,26,15.5,32.2,2.1,13.9,0.4,3.6,4.5,8,59.4,56.9
28047,11111,0.100291302538494,6,0.712033350257877,0.0344510469722694,0.157871887624596,0.00588702951318607,1847.0900901,1359.5394737,485.09389671,693.45637584,0.0954005067238355,0.0452419177860682,4.78781411727045,0.67409649605577,0.44142211956858,9.3646202695254e-4,0,0.1617870597,0.0328072006,38.466234461,34.105218512,0.560161292367777,0.165336164746287,0.22,0.34,0.3,0.17,0.18,6441,0.36,0.35,234,9.8,0.83,0.27,168,republican,75.9,14.5,1.4,6.6,2.8,3.14,23.1,24.9,5.5,79.8,70,78.4,2.6,1.6,0.5,1.5,4.2,43.4,8.7,56.6,88.3,63588,36.2,47894,25896,32554,0.6,0.8,0,25415,2.56,204502,20.1,9.5,31.9,2.9,15.2,0.4,6.2,4.5,14.5,67.9,63.9
28049,11921,0.146018285411422,5.1,0.685639154452983,0.034074119206105,0.124785466437002,0.0127642517442807,1267.1798942,1063.161435,345.60495627,427.18018018,0.0726666666666667,0.0460867019232529,5.02239097660394,0.894088409475465,0.580506008422062,0.00142799283498332,1,0.1812775204,0.0329658029,56.516854456,55.248866069,0.584284989572177,0.171393516115332,0.19,0.37,0.31,0.13,0.24,5894,0.43,0.41,755,10.7,0.85,0.31,300,democrat,75.5,13.6,1.8,6.5,0.8,3.32,29,72.6,1.5,78.2,63.8,79.3,0.4,0.5,0.3,0.7,2.1,42,3.8,58,87.5,61247,34.8,44625,24851,31574,0.1,0.5,0,23734,2.59,238797,21.3,11.4,32.1,0.6,12.4,0.4,4.5,3.4,6.1,25.3,24.5
28059,10140,0.0987426360678801,6.9,0.750594266403185,0.0301371627277996,0.109185859674371,0.0048328549721425,1974.3333333,2558.5178571,660.26267281,1146.216,0.111185802635117,0.0552745849297573,4.6472364256148,0.696260905691733,0.39394299994050097,9.6375710507062e-4,0,0.1191593552,0.014692743,53.523760372,44.523049025,0.699371949678197,0.129588397507915,0.19,0.33,0.26,0.15,0.15,6010,0.39,0.38,220,10.1,0.88,0.35,120,republican,76.4,15.6,1.4,5.7,2.4,3.36,21.1,21.3,6.5,78.6,71.9,79.8,1.8,1.2,0.2,0.9,4.9,30.2,8.2,69.8,88.7,69213,38.8,51657,26888,36460,0.4,2.7,0.1,27141,2.69,142376,16.2,9.6,22.6,2.4,13.6,0.5,5.2,3.2,11.5,70.8,67.6
28067,11226,0.113632992137665,7,0.50470034385561,0.0472436132502139,0.0541568313395611,0.00655086118062712,1997.9411765,1956.0285714,1122.3114754,744.14130435,0.101797923524943,0.0477101471908796,4.9927372029516,0.765250315523769,0.415840442702329,0.00148682467245694,0,0.1012269939,0.0293526337,54.931637511,53.652359743,0.730887220473077,0.0967908235597371,0.19,0.4,0.36,0.14,0.17,7000,0.38,0.48,224,10.1,0.88,0.25,150,republican,74.6,16.4,2,7.1,0.3,3.28,20.8,29.4,4.5,56.4,56.1,75.1,0.3,1,0.4,0.3,3.1,27.4,20.7,72.6,84.1,59647,37.5,41775,24228,32439,0.2,0.4,0.1,23163,2.68,68352,21.7,14.6,31.8,1,11.4,0,4.8,2.4,6.8,68.6,64.6
28075,11624,0.131938514090521,6,0.517561455750614,0.0352024567788899,0.11094367940843,0.00716958833957061,1072.6056338,1569.1041667,333.26106195,570.58333333,0.077379417075058,0.0503436988543372,5.44359793561072,0.752410759600744,0.421991332370263,0.00165452038605476,0,0.1255989049,0.0341865948,51.621371988,50.624628678,0.654415483696935,0.132620926364955,0.2,0.36,0.34,0.13,0.2,6023,0.48,0.36,359,10.4,0.83,0.18,103,republican,76.3,16.6,2.3,6.2,0.7,3.11,19.7,43.7,2.3,70.9,63.1,74.9,0.3,0.7,0.4,1,1.8,35.5,13.5,64.5,84.5,61186,37.8,42534,23061,31630,0.2,0.5,0,24698,2.45,76279,20.8,15.1,29.9,0.7,10.8,0.1,4.1,3.4,8.7,54.2,52.5
28083,11304,0.14378478664193,2.3,0.693474022960052,0.0505527263693951,0.30781579805675,0.0154330493104746,1328.3181818,2629,211.08759124,963.96666667,0.125382262996942,0.0675056092088577,8.34043089328462,1,0.650609756097561,0.00109502788899155,0,0.1854134566,0.0365510778,52.3113463,51.581213444,0.500586854460094,0.195641931684335,0.24,0.37,0.33,0.11,0.3,6337,0.44,0.38,614,10.2,0.87,0.1,118,democrat,72.2,13.8,1.9,7.5,0.6,3.84,18.5,74.2,2.6,43.5,54.5,47.9,0.4,0.6,0,0.2,1.9,49.4,5.8,50.6,81.6,48239,34,26735,18160,28906,0,0.9,0,18419,2.79,29222,36.8,22.5,51.2,0.3,14.5,0.9,5.4,4.8,2.8,24,22.2
